time,value
2025-05-19T06:27:32.102187696Z,true
2025-05-19T06:27:42.574302234Z,false
2025-05-19T06:28:36.105762672Z,true
2025-05-19T06:28:39.585228309Z,false
2025-05-19T06:29:13.700432736Z,true
2025-05-19T06:29:17.715214024Z,false
2025-05-19T06:30:22.16338416Z,true
2025-05-19T06:30:25.615335655Z,false
2025-05-19T06:31:40.660569512Z,true
2025-05-19T06:31:45.305390016Z,false
2025-05-19T06:32:04.660418506Z,true
2025-05-19T06:32:12.180661238Z,false
2025-05-19T06:32:23.625591578Z,true
2025-05-19T06:32:28.66059048Z,false
2025-05-19T06:32:31.190515861Z,true
2025-05-19T06:32:38.635504199Z,false
2025-05-19T06:32:45.160602735Z,true
2025-05-19T06:32:50.160508126Z,false
2025-05-19T06:33:14.700732124Z,true
2025-05-19T06:33:17.660931727Z,false
2025-05-19T06:33:33.681184646Z,true
2025-05-19T06:33:40.650776023Z,false
2025-05-19T06:33:50.171309482Z,true
2025-05-19T06:34:15.185577223Z,false
2025-05-19T06:34:20.200943009Z,true
2025-05-19T06:34:30.225835601Z,false
2025-05-19T06:34:44.176034061Z,true
2025-05-19T06:34:47.240545352Z,false
2025-05-19T06:34:49.700329997Z,true
2025-05-19T06:34:52.740707184Z,false
2025-05-19T06:34:54.69037395Z,true
2025-05-19T06:34:57.720521098Z,false
2025-05-19T06:35:08.22533762Z,true
2025-05-19T06:35:15.721293101Z,false
2025-05-19T06:36:09.880746815Z,true
2025-05-19T06:36:13.71050981Z,false
2025-05-19T06:37:52.225403604Z,true
2025-05-19T06:37:55.281026593Z,false
2025-05-19T06:38:49.77577628Z,true
2025-05-19T06:38:53.2708031Z,false
2025-05-19T06:39:31.800309976Z,true
2025-05-19T07:53:56.595285169Z,true
2025-05-19T07:53:58.969723206Z,false
2025-05-19T07:54:36.868604059Z,true
2025-05-19T07:54:42.879456479Z,false
2025-05-19T07:54:49.893459845Z,true
2025-05-19T07:54:57.88367529Z,false
2025-05-19T07:55:00.888643773Z,true
2025-05-19T07:55:06.354382308Z,false
2025-05-19T07:55:08.868571227Z,true
2025-05-19T07:55:12.388688244Z,false
2025-05-19T07:55:23.348490074Z,true
2025-05-19T07:55:27.443630292Z,false
2025-05-19T07:55:30.408471474Z,true
2025-05-19T07:56:07.969660236Z,false
2025-05-19T07:56:36.408889823Z,true
2025-05-19T07:56:41.889186441Z,false
2025-05-19T07:56:44.913704157Z,true
2025-05-19T07:56:48.484248506Z,false
2025-05-19T07:56:50.96335255Z,true
2025-05-19T07:56:55.914001992Z,false
2025-05-19T07:57:00.409026583Z,true
2025-05-19T07:57:03.974606583Z,false
2025-05-19T07:57:06.919959558Z,true
2025-05-19T07:57:12.953899781Z,false
2025-05-19T07:58:01.444726256Z,true
2025-05-19T07:58:05.4286007Z,false
2025-05-19T08:01:39.480902807Z,true
2025-05-19T08:01:44.075469499Z,false
2025-05-19T08:02:07.95064711Z,true
2025-05-19T08:02:12.480424855Z,false
2025-05-19T08:02:24.980981369Z,true
2025-05-19T08:02:32.490526679Z,false
2025-05-19T08:02:41.489733106Z,true
2025-05-19T08:02:48.575114836Z,false
2025-05-19T08:03:06.490023346Z,true
2025-05-19T08:03:12.120674463Z,false
2025-05-19T08:03:19.510135546Z,true
2025-05-19T08:03:24.510060226Z,false
2025-05-19T08:03:58.009250001Z,true
2025-05-19T08:04:00.998473671Z,false
2025-05-19T08:04:20.508449133Z,true
2025-05-19T08:04:23.498406853Z,false
2025-05-19T08:04:32.005324101Z,true
2025-05-19T08:04:40.560229108Z,false
2025-05-19T08:04:52.546404081Z,true
2025-05-19T08:04:57.5499216Z,false
2025-05-19T08:06:50.060279974Z,true
2025-05-19T08:06:56.220486418Z,false
2025-05-19T08:06:58.535251166Z,true
2025-05-19T08:07:05.575812473Z,false
2025-05-19T08:07:11.590300312Z,true
2025-05-19T08:07:17.090049923Z,false
2025-05-19T08:07:45.054952558Z,true
2025-05-19T08:07:51.590053519Z,false
2025-05-19T08:08:02.610472164Z,true
2025-05-19T08:08:07.730660131Z,false
2025-05-19T08:08:44.668892387Z,true
2025-05-19T08:08:49.62909235Z,false
2025-05-19T08:08:52.128585035Z,true
2025-05-19T08:08:56.724009841Z,false
2025-05-19T08:10:04.608687393Z,true
2025-05-19T08:10:08.113586004Z,false
2025-05-19T08:10:29.109011565Z,true
2025-05-19T08:10:33.650719601Z,false
2025-05-19T08:10:48.615231179Z,true
2025-05-19T08:10:51.636205417Z,false
2025-05-19T08:11:10.129887739Z,true
2025-05-19T08:11:15.130209607Z,false
2025-05-19T08:11:24.67536142Z,true
2025-05-19T08:11:27.645226685Z,false
2025-05-19T08:12:13.188477608Z,true
2025-05-19T08:12:19.658893732Z,false
2025-05-19T08:12:47.143175902Z,true
2025-05-19T08:12:50.16997328Z,false
2025-05-19T08:13:13.71010723Z,true
2025-05-19T08:13:18.678502261Z,false
2025-05-19T08:13:29.730548334Z,true
2025-05-19T08:13:32.668660198Z,false
2025-05-19T08:13:46.694448236Z,true
2025-05-19T08:13:53.764898353Z,false
2025-05-19T08:14:09.708946807Z,true
2025-05-19T08:14:18.190129099Z,false
2025-05-19T08:14:22.709397728Z,true
2025-05-19T08:14:27.70842751Z,false
2025-05-19T08:14:37.184300694Z,true
2025-05-19T08:14:41.731017884Z,false
2025-05-19T08:15:03.219000676Z,true
2025-05-19T08:15:06.209244264Z,false
2025-05-19T08:15:46.7182883Z,true
2025-05-19T08:15:51.001158864Z,false
2025-05-19T08:15:53.270180655Z,true
2025-05-19T08:15:57.270441025Z,false
2025-05-19T08:15:59.710615315Z,true
2025-05-19T08:16:02.250141394Z,false
2025-05-19T08:16:14.750165254Z,true
2025-05-19T08:16:19.790162327Z,false
2025-05-19T08:16:23.790291583Z,true
2025-05-19T08:16:31.270647176Z,false
2025-05-19T08:16:43.245567015Z,true
2025-05-19T08:16:51.300374702Z,false
2025-05-19T08:16:53.290472104Z,true
2025-05-19T08:16:57.254615965Z,false
2025-05-19T08:17:03.320081671Z,true
2025-05-19T08:17:05.852615664Z,false
2025-05-19T08:17:10.819932942Z,true
2025-05-19T08:17:16.811408999Z,false
2025-05-19T08:17:19.325035296Z,true
2025-05-19T08:17:27.291065482Z,false
2025-05-19T08:17:29.349984243Z,true
2025-05-19T08:18:26.850646549Z,false
2025-05-19T08:21:17.356514035Z,true
2025-05-19T08:21:22.405020086Z,false
2025-05-19T08:21:26.855270941Z,true
2025-05-19T08:21:29.915065656Z,false
2025-05-19T08:21:51.375322859Z,true
2025-05-19T08:21:56.856045106Z,false
2025-05-19T08:22:08.38453655Z,true
2025-05-19T08:22:11.044105775Z,false
2025-05-19T08:22:15.393987481Z,true
2025-05-19T08:22:19.874591904Z,false
2025-05-19T08:23:18.85131594Z,true
